#1
double DHWCalc(3927, 5)
#time_in_s	1_Q_flow_	2_m_flow_	3_T_set_	4_T_set_
10353120.0	0.0	0.0	40	40
10354620.0	20710.8	0.165	40	40
10354680.0	0.0	0.0	40	40
10356060.0	21547.6	0.17166666666666666	40	40
10356120.0	0.0	0.0	40	40
10356300.0	13388.800000000001	0.10666666666666667	40	40
10356360.0	0.0	0.0	40	40
10392300.0	22802.8	0.18166666666666667	40	40
10392360.0	0.0	0.0	40	40
10405680.0	15690.0	0.125	40	40
10405740.0	0.0	0.0	40	40
10425960.0	17154.399999999998	0.13666666666666666	40	40
10426020.0	0.0	0.0	40	40
10429500.0	16108.399999999998	0.12833333333333333	40	40
10429560.0	0.0	0.0	40	40
10441440.0	16736.0	0.13333333333333333	40	40
10441500.0	0.0	0.0	40	40
10443000.0	16317.600000000002	0.13	40	40
10443060.0	0.0	0.0	40	40
10444500.0	12761.2	0.10166666666666667	40	40
10444560.0	0.0	0.0	40	40
10464540.0	19037.2	0.15166666666666667	40	40
10464600.0	0.0	0.0	40	40
10469520.0	18409.6	0.14666666666666667	40	40
10469580.0	0.0	0.0	40	40
10479420.0	12761.2	0.10166666666666667	40	40
10479480.0	0.0	0.0	40	40
10532040.0	19037.2	0.15166666666666667	40	40
10532100.0	0.0	0.0	40	40
10533240.0	12342.8	0.09833333333333333	40	40
10533300.0	0.0	0.0	40	40
10564320.0	14225.6	0.11333333333333333	40	40
10564380.0	0.0	0.0	40	40
10564800.0	17363.6	0.13833333333333334	40	40
10564860.0	0.0	0.0	40	40
10565100.0	20919.999999999996	0.16666666666666666	40	40
10565160.0	0.0	0.0	40	40
10573980.0	9832.4	0.07833333333333334	40	40
10574040.0	0.0	0.0	40	40
10584480.0	15690.0	0.125	40	40
10584540.0	0.0	0.0	40	40
10593600.0	10669.2	0.085	40	40
10593660.0	0.0	0.0	40	40
10606320.0	18409.6	0.14666666666666667	40	40
10606380.0	0.0	0.0	40	40
10607580.0	14644.0	0.11666666666666667	40	40
10607640.0	0.0	0.0	40	40
10608600.0	15690.0	0.125	40	40
10608660.0	0.0	0.0	40	40
10609380.0	12552.000000000002	0.1	40	40
10609440.0	0.0	0.0	40	40
10618140.0	11924.400000000001	0.095	40	40
10618200.0	0.0	0.0	40	40
10651920.0	18409.6	0.14666666666666667	40	40
10651980.0	0.0	0.0	40	40
10653480.0	19037.2	0.15166666666666667	40	40
10653540.0	0.0	0.0	40	40
10673880.0	16526.8	0.13166666666666665	40	40
10673940.0	0.0	0.0	40	40
10696200.0	13807.2	0.11	40	40
10696260.0	0.0	0.0	40	40
10699080.0	20919.999999999996	0.16666666666666666	40	40
10699140.0	0.0	0.0	40	40
10700280.0	11924.400000000001	0.095	40	40
10700340.0	0.0	0.0	40	40
10742580.0	17991.2	0.14333333333333334	40	40
10742640.0	0.0	0.0	40	40
10743960.0	8995.6	0.07166666666666667	40	40
10744020.0	0.0	0.0	40	40
10745220.0	12761.2	0.10166666666666667	40	40
10745280.0	0.0	0.0	40	40
10757220.0	14016.4	0.11166666666666666	40	40
10757280.0	0.0	0.0	40	40
10762980.0	19246.399999999998	0.15333333333333332	40	40
10763040.0	0.0	0.0	40	40
10825860.0	17991.2	0.14333333333333334	40	40
10825920.0	0.0	0.0	40	40
10826820.0	18618.8	0.14833333333333334	40	40
10826880.0	0.0	0.0	40	40
10828500.0	17782.0	0.14166666666666666	40	40
10828560.0	0.0	0.0	40	40
10830840.0	18828.0	0.15	40	40
10830900.0	0.0	0.0	40	40
10931460.0	13388.800000000001	0.10666666666666667	40	40
10931520.0	0.0	0.0	40	40
10935720.0	14644.0	0.11666666666666667	40	40
10935780.0	0.0	0.0	40	40
10938360.0	19037.2	0.15166666666666667	40	40
10938420.0	0.0	0.0	40	40
10949580.0	20083.2	0.16	40	40
10949640.0	0.0	0.0	40	40
10958400.0	20292.399999999998	0.16166666666666665	40	40
10958460.0	0.0	0.0	40	40
10959480.0	23848.800000000003	0.19	40	40
10959540.0	0.0	0.0	40	40
10961940.0	20501.6	0.16333333333333333	40	40
10962000.0	0.0	0.0	40	40
10964040.0	17363.6	0.13833333333333334	40	40
10964100.0	0.0	0.0	40	40
10997640.0	13807.2	0.11	40	40
10997700.0	0.0	0.0	40	40
11016540.0	17572.800000000003	0.14	40	40
11016600.0	0.0	0.0	40	40
11017200.0	13179.6	0.105	40	40
11017260.0	0.0	0.0	40	40
11032920.0	15899.2	0.12666666666666668	40	40
11032980.0	0.0	0.0	40	40
11043300.0	12970.4	0.10333333333333333	40	40
11043360.0	0.0	0.0	40	40
11048460.0	12552.000000000002	0.1	40	40
11048520.0	0.0	0.0	40	40
11085840.0	9832.4	0.07833333333333334	40	40
11085900.0	0.0	0.0	40	40
11089020.0	13388.800000000001	0.10666666666666667	40	40
11089080.0	0.0	0.0	40	40
11096520.0	14644.0	0.11666666666666667	40	40
11096580.0	0.0	0.0	40	40
11109960.0	19873.999999999996	0.15833333333333333	40	40
11110020.0	0.0	0.0	40	40
11129160.0	20710.8	0.165	40	40
11129220.0	0.0	0.0	40	40
11131020.0	17572.800000000003	0.14	40	40
11131080.0	0.0	0.0	40	40
11172300.0	18200.399999999998	0.145	40	40
11172360.0	0.0	0.0	40	40
11218500.0	14434.800000000001	0.115	40	40
11218560.0	0.0	0.0	40	40
11223120.0	18828.0	0.15	40	40
11223180.0	0.0	0.0	40	40
11255520.0	10250.8	0.08166666666666667	40	40
11255580.0	0.0	0.0	40	40
11258460.0	10878.4	0.08666666666666667	40	40
11258520.0	0.0	0.0	40	40
11276700.0	19455.6	0.155	40	40
11276760.0	0.0	0.0	40	40
11302080.0	20083.2	0.16	40	40
11302140.0	0.0	0.0	40	40
11309880.0	20919.999999999996	0.16666666666666666	40	40
11309940.0	0.0	0.0	40	40
11349840.0	12552.000000000002	0.1	40	40
11349900.0	0.0	0.0	40	40
11350020.0	11506.0	0.09166666666666666	40	40
11350080.0	0.0	0.0	40	40
11362620.0	17572.800000000003	0.14	40	40
11362680.0	0.0	0.0	40	40
11383980.0	19246.399999999998	0.15333333333333332	40	40
11384040.0	0.0	0.0	40	40
11407620.0	21129.2	0.16833333333333333	40	40
11407680.0	0.0	0.0	40	40
11438820.0	21756.8	0.17333333333333334	40	40
11438880.0	0.0	0.0	40	40
11468700.0	14225.6	0.11333333333333333	40	40
11468760.0	0.0	0.0	40	40
11515980.0	11924.400000000001	0.095	40	40
11516040.0	0.0	0.0	40	40
11534700.0	10669.2	0.085	40	40
11534760.0	0.0	0.0	40	40
11549820.0	21965.999999999996	0.175	40	40
11549880.0	0.0	0.0	40	40
11577480.0	17363.6	0.13833333333333334	40	40
11577540.0	0.0	0.0	40	40
11608020.0	12970.4	0.10333333333333333	40	40
11608080.0	0.0	0.0	40	40
11645340.0	21756.8	0.17333333333333334	40	40
11645400.0	0.0	0.0	40	40
11721360.0	17782.0	0.14166666666666666	40	40
11721420.0	0.0	0.0	40	40
11729220.0	19664.8	0.15666666666666668	40	40
11729280.0	0.0	0.0	40	40
11731500.0	23012.0	0.18333333333333332	40	40
11731560.0	0.0	0.0	40	40
11733480.0	12761.2	0.10166666666666667	40	40
11733540.0	0.0	0.0	40	40
11775900.0	19873.999999999996	0.15833333333333333	40	40
11775960.0	0.0	0.0	40	40
11783700.0	20501.6	0.16333333333333333	40	40
11783760.0	0.0	0.0	40	40
11821860.0	15690.0	0.125	40	40
11821920.0	0.0	0.0	40	40
11822160.0	18409.6	0.14666666666666667	40	40
11822220.0	0.0	0.0	40	40
11861700.0	11296.8	0.09	40	40
11861760.0	0.0	0.0	40	40
11864040.0	16945.2	0.135	40	40
11864100.0	0.0	0.0	40	40
11880960.0	16945.2	0.135	40	40
11881020.0	0.0	0.0	40	40
11887680.0	10459.999999999998	0.08333333333333333	40	40
11887740.0	0.0	0.0	40	40
11894280.0	15480.8	0.12333333333333334	40	40
11894340.0	0.0	0.0	40	40
11907660.0	18409.6	0.14666666666666667	40	40
11907720.0	0.0	0.0	40	40
11913060.0	17782.0	0.14166666666666666	40	40
11913120.0	0.0	0.0	40	40
11969160.0	15271.6	0.12166666666666667	40	40
11969220.0	0.0	0.0	40	40
12001560.0	13598.000000000002	0.10833333333333334	40	40
12001620.0	0.0	0.0	40	40
12013200.0	14016.4	0.11166666666666666	40	40
12013260.0	0.0	0.0	40	40
12034980.0	13807.2	0.11	40	40
12035040.0	0.0	0.0	40	40
12036600.0	14853.2	0.11833333333333333	40	40
12036660.0	0.0	0.0	40	40
12037740.0	22593.6	0.18	40	40
12037800.0	0.0	0.0	40	40
12069960.0	11506.0	0.09166666666666666	40	40
12070020.0	0.0	0.0	40	40
12088860.0	18200.399999999998	0.145	40	40
12088920.0	0.0	0.0	40	40
12091800.0	17363.6	0.13833333333333334	40	40
12091860.0	0.0	0.0	40	40
12122160.0	19037.2	0.15166666666666667	40	40
12122220.0	0.0	0.0	40	40
12140220.0	13598.000000000002	0.10833333333333334	40	40
12140280.0	0.0	0.0	40	40
12172020.0	12970.4	0.10333333333333333	40	40
12172080.0	0.0	0.0	40	40
12206940.0	17572.800000000003	0.14	40	40
12207000.0	0.0	0.0	40	40
12208620.0	24267.2	0.19333333333333333	40	40
12208680.0	0.0	0.0	40	40
12294840.0	22802.8	0.18166666666666667	40	40
12294900.0	0.0	0.0	40	40
12334860.0	13388.800000000001	0.10666666666666667	40	40
12334920.0	0.0	0.0	40	40
12336420.0	16108.399999999998	0.12833333333333333	40	40
12336480.0	0.0	0.0	40	40
12343380.0	14434.800000000001	0.115	40	40
12343440.0	0.0	0.0	40	40
12380340.0	17572.800000000003	0.14	40	40
12380400.0	0.0	0.0	40	40
12420120.0	16945.2	0.135	40	40
12420180.0	0.0	0.0	40	40
12428640.0	23848.800000000003	0.19	40	40
12428700.0	0.0	0.0	40	40
12449100.0	14225.6	0.11333333333333333	40	40
12449160.0	0.0	0.0	40	40
12465840.0	16736.0	0.13333333333333333	40	40
12465900.0	0.0	0.0	40	40
12468360.0	21756.8	0.17333333333333334	40	40
12468420.0	0.0	0.0	40	40
12485340.0	22802.8	0.18166666666666667	40	40
12485400.0	0.0	0.0	40	40
12513600.0	19873.999999999996	0.15833333333333333	40	40
12513660.0	0.0	0.0	40	40
12515880.0	15480.8	0.12333333333333334	40	40
12515940.0	0.0	0.0	40	40
12518640.0	11506.0	0.09166666666666666	40	40
12518700.0	0.0	0.0	40	40
12519000.0	21129.2	0.16833333333333333	40	40
12519060.0	0.0	0.0	40	40
12526140.0	11924.400000000001	0.095	40	40
12526200.0	0.0	0.0	40	40
12557640.0	15899.2	0.12666666666666668	40	40
12557700.0	0.0	0.0	40	40
12586860.0	17363.6	0.13833333333333334	40	40
12586920.0	0.0	0.0	40	40
12587580.0	18828.0	0.15	40	40
12587640.0	0.0	0.0	40	40
12593340.0	17154.399999999998	0.13666666666666666	40	40
12593400.0	0.0	0.0	40	40
12603180.0	16736.0	0.13333333333333333	40	40
12603240.0	0.0	0.0	40	40
12603480.0	19037.2	0.15166666666666667	40	40
12603540.0	0.0	0.0	40	40
12604380.0	16108.399999999998	0.12833333333333333	40	40
12604440.0	0.0	0.0	40	40
12645480.0	17782.0	0.14166666666666666	40	40
12645540.0	0.0	0.0	40	40
12645840.0	11924.400000000001	0.095	40	40
12645900.0	0.0	0.0	40	40
12654540.0	20292.399999999998	0.16166666666666665	40	40
12654600.0	0.0	0.0	40	40
12673080.0	15480.8	0.12333333333333334	40	40
12673140.0	0.0	0.0	40	40
12691440.0	14853.2	0.11833333333333333	40	40
12691500.0	0.0	0.0	40	40
12693300.0	13807.2	0.11	40	40
12693360.0	0.0	0.0	40	40
12694920.0	16526.8	0.13166666666666665	40	40
12694980.0	0.0	0.0	40	40
12772680.0	13598.000000000002	0.10833333333333334	40	40
12772740.0	0.0	0.0	40	40
12776820.0	18200.399999999998	0.145	40	40
12776880.0	0.0	0.0	40	40
12803640.0	9623.199999999999	0.07666666666666666	40	40
12803700.0	0.0	0.0	40	40
12813840.0	13807.2	0.11	40	40
12813900.0	0.0	0.0	40	40
12814140.0	23430.4	0.18666666666666668	40	40
12814200.0	0.0	0.0	40	40
12852780.0	10250.8	0.08166666666666667	40	40
12852840.0	0.0	0.0	40	40
12864000.0	22384.4	0.17833333333333334	40	40
12864060.0	0.0	0.0	40	40
12866820.0	17154.399999999998	0.13666666666666666	40	40
12866880.0	0.0	0.0	40	40
12897720.0	17154.399999999998	0.13666666666666666	40	40
12897780.0	0.0	0.0	40	40
12898620.0	17154.399999999998	0.13666666666666666	40	40
12898680.0	0.0	0.0	40	40
12899520.0	37656.0	0.3	40	40
12899580.0	0.0	0.0	40	40
12924180.0	16736.0	0.13333333333333333	40	40
12924240.0	0.0	0.0	40	40
12935760.0	19246.399999999998	0.15333333333333332	40	40
12935820.0	0.0	0.0	40	40
12941220.0	16945.2	0.135	40	40
12941280.0	0.0	0.0	40	40
12942960.0	19246.399999999998	0.15333333333333332	40	40
12943020.0	0.0	0.0	40	40
12946500.0	14644.0	0.11666666666666667	40	40
12946560.0	0.0	0.0	40	40
12983820.0	19037.2	0.15166666666666667	40	40
12983880.0	0.0	0.0	40	40
13012680.0	11924.400000000001	0.095	40	40
13012740.0	0.0	0.0	40	40
13013220.0	19664.8	0.15666666666666668	40	40
13013280.0	0.0	0.0	40	40
13014600.0	15062.4	0.12	40	40
13014660.0	0.0	0.0	40	40
13020480.0	17154.399999999998	0.13666666666666666	40	40
13020540.0	0.0	0.0	40	40
13024620.0	18200.399999999998	0.145	40	40
13024680.0	0.0	0.0	40	40
13025880.0	12342.8	0.09833333333333333	40	40
13025940.0	0.0	0.0	40	40
13027800.0	23012.0	0.18333333333333332	40	40
13027860.0	0.0	0.0	40	40
13029600.0	18409.6	0.14666666666666667	40	40
13029660.0	0.0	0.0	40	40
13070040.0	11087.599999999999	0.08833333333333333	40	40
13070100.0	0.0	0.0	40	40
13070160.0	22175.199999999997	0.17666666666666667	40	40
13070220.0	0.0	0.0	40	40
13071300.0	19037.2	0.15166666666666667	40	40
13071360.0	0.0	0.0	40	40
13078560.0	17363.6	0.13833333333333334	40	40
13078620.0	0.0	0.0	40	40
13092840.0	14853.2	0.11833333333333333	40	40
13092900.0	0.0	0.0	40	40
13118280.0	19246.399999999998	0.15333333333333332	40	40
13118340.0	0.0	0.0	40	40
13185540.0	16945.2	0.135	40	40
13185600.0	0.0	0.0	40	40
13192980.0	17991.2	0.14333333333333334	40	40
13193040.0	0.0	0.0	40	40
13208280.0	16945.2	0.135	40	40
13208340.0	0.0	0.0	40	40
13210620.0	17782.0	0.14166666666666666	40	40
13210680.0	0.0	0.0	40	40
13211940.0	22593.6	0.18	40	40
13212000.0	0.0	0.0	40	40
13214640.0	19664.8	0.15666666666666668	40	40
13214700.0	0.0	0.0	40	40
13246740.0	10041.6	0.08	40	40
13246800.0	0.0	0.0	40	40
13249440.0	16526.8	0.13166666666666665	40	40
13249500.0	0.0	0.0	40	40
13261080.0	18409.6	0.14666666666666667	40	40
13261140.0	0.0	0.0	40	40
13272780.0	9623.199999999999	0.07666666666666666	40	40
13272840.0	0.0	0.0	40	40
13292880.0	18618.8	0.14833333333333334	40	40
13292940.0	0.0	0.0	40	40
13348020.0	16945.2	0.135	40	40
13348080.0	0.0	0.0	40	40
13372800.0	12342.8	0.09833333333333333	40	40
13372860.0	0.0	0.0	40	40
13374000.0	9623.199999999999	0.07666666666666666	40	40
13374060.0	0.0	0.0	40	40
13417500.0	12133.6	0.09666666666666666	40	40
13417560.0	0.0	0.0	40	40
13446360.0	16945.2	0.135	40	40
13446420.0	0.0	0.0	40	40
13503720.0	22175.199999999997	0.17666666666666667	40	40
13503780.0	0.0	0.0	40	40
13505280.0	20292.399999999998	0.16166666666666665	40	40
13505340.0	0.0	0.0	40	40
13522260.0	11296.8	0.09	40	40
13522320.0	0.0	0.0	40	40
13553940.0	13807.2	0.11	40	40
13554000.0	0.0	0.0	40	40
13554660.0	19037.2	0.15166666666666667	40	40
13554720.0	0.0	0.0	40	40
13555500.0	14016.4	0.11166666666666666	40	40
13555560.0	0.0	0.0	40	40
13590480.0	22384.4	0.17833333333333334	40	40
13590540.0	0.0	0.0	40	40
13591500.0	20710.8	0.165	40	40
13591560.0	0.0	0.0	40	40
13601820.0	18828.0	0.15	40	40
13601880.0	0.0	0.0	40	40
13608720.0	21965.999999999996	0.175	40	40
13608780.0	0.0	0.0	40	40
13611180.0	21338.4	0.17	40	40
13611240.0	0.0	0.0	40	40
13629960.0	16945.2	0.135	40	40
13630020.0	0.0	0.0	40	40
13640160.0	16945.2	0.135	40	40
13640220.0	0.0	0.0	40	40
13643820.0	11087.599999999999	0.08833333333333333	40	40
13643880.0	0.0	0.0	40	40
13679040.0	21547.6	0.17166666666666666	40	40
13679100.0	0.0	0.0	40	40
13688640.0	14644.0	0.11666666666666667	40	40
13688700.0	0.0	0.0	40	40
13690260.0	21129.2	0.16833333333333333	40	40
13690320.0	0.0	0.0	40	40
13763700.0	15899.2	0.12666666666666668	40	40
13763760.0	0.0	0.0	40	40
13767420.0	23221.199999999997	0.185	40	40
13767480.0	0.0	0.0	40	40
13785360.0	12970.4	0.10333333333333333	40	40
13785420.0	0.0	0.0	40	40
13797180.0	22175.199999999997	0.17666666666666667	40	40
13797240.0	0.0	0.0	40	40
13804980.0	10250.8	0.08166666666666667	40	40
13805040.0	0.0	0.0	40	40
13851840.0	11296.8	0.09	40	40
13851900.0	0.0	0.0	40	40
13852080.0	14016.4	0.11166666666666666	40	40
13852140.0	18200.399999999998	0.145	40	40
13852200.0	0.0	0.0	40	40
13854240.0	17572.800000000003	0.14	40	40
13854300.0	0.0	0.0	40	40
13854420.0	19037.2	0.15166666666666667	40	40
13854480.0	0.0	0.0	40	40
13889700.0	14644.0	0.11666666666666667	40	40
13889760.0	0.0	0.0	40	40
13901220.0	11715.2	0.09333333333333334	40	40
13901280.0	0.0	0.0	40	40
13934400.0	20083.2	0.16	40	40
13934460.0	0.0	0.0	40	40
13955820.0	16526.8	0.13166666666666665	40	40
13955880.0	0.0	0.0	40	40
13959720.0	14853.2	0.11833333333333333	40	40
13959780.0	0.0	0.0	40	40
13984500.0	11506.0	0.09166666666666666	40	40
13984560.0	0.0	0.0	40	40
14031840.0	20919.999999999996	0.16666666666666666	40	40
14031900.0	0.0	0.0	40	40
14066880.0	15062.4	0.12	40	40
14066940.0	0.0	0.0	40	40
14074860.0	24058.0	0.19166666666666668	40	40
14074920.0	0.0	0.0	40	40
14127300.0	15062.4	0.12	40	40
14127360.0	0.0	0.0	40	40
14138100.0	17572.800000000003	0.14	40	40
14138160.0	0.0	0.0	40	40
14150220.0	19455.6	0.155	40	40
14150280.0	0.0	0.0	40	40
14154420.0	20083.2	0.16	40	40
14154480.0	0.0	0.0	40	40
14160120.0	15690.0	0.125	40	40
14160180.0	0.0	0.0	40	40
14193840.0	18409.6	0.14666666666666667	40	40
14193900.0	0.0	0.0	40	40
14195400.0	20710.8	0.165	40	40
14195460.0	0.0	0.0	40	40
14219460.0	21756.8	0.17333333333333334	40	40
14219520.0	0.0	0.0	40	40
14220000.0	11924.400000000001	0.095	40	40
14220060.0	0.0	0.0	40	40
14239500.0	17991.2	0.14333333333333334	40	40
14239560.0	0.0	0.0	40	40
14288820.0	14853.2	0.11833333333333333	40	40
14288880.0	0.0	0.0	40	40
14301540.0	14016.4	0.11166666666666666	40	40
14301600.0	0.0	0.0	40	40
14325060.0	11506.0	0.09166666666666666	40	40
14325120.0	0.0	0.0	40	40
14357280.0	24685.6	0.19666666666666666	40	40
14357340.0	0.0	0.0	40	40
14363280.0	18828.0	0.15	40	40
14363340.0	0.0	0.0	40	40
14367780.0	17363.6	0.13833333333333334	40	40
14367840.0	0.0	0.0	40	40
14368920.0	19246.399999999998	0.15333333333333332	40	40
14368980.0	0.0	0.0	40	40
14369940.0	20292.399999999998	0.16166666666666665	40	40
14370000.0	0.0	0.0	40	40
14373120.0	25104.000000000004	0.2	40	40
14373180.0	0.0	0.0	40	40
14400480.0	15480.8	0.12333333333333334	40	40
14400540.0	0.0	0.0	40	40
14402760.0	13598.000000000002	0.10833333333333334	40	40
14402820.0	0.0	0.0	40	40
14414880.0	11924.400000000001	0.095	40	40
14414940.0	0.0	0.0	40	40
14480820.0	13179.6	0.105	40	40
14480880.0	0.0	0.0	40	40
14509620.0	24685.6	0.19666666666666666	40	40
14509680.0	0.0	0.0	40	40
14540460.0	14225.6	0.11333333333333333	40	40
14540520.0	0.0	0.0	40	40
14541720.0	20083.2	0.16	40	40
14541780.0	0.0	0.0	40	40
14568420.0	16317.600000000002	0.13	40	40
14568480.0	0.0	0.0	40	40
14577300.0	16108.399999999998	0.12833333333333333	40	40
14577360.0	0.0	0.0	40	40
14588280.0	12133.6	0.09666666666666666	40	40
14588340.0	0.0	0.0	40	40
14627100.0	24685.6	0.19666666666666666	40	40
14627160.0	0.0	0.0	40	40
14629560.0	20710.8	0.165	40	40
14629620.0	0.0	0.0	40	40
14668020.0	15062.4	0.12	40	40
14668080.0	0.0	0.0	40	40
14673240.0	17572.800000000003	0.14	40	40
14673300.0	0.0	0.0	40	40
14679000.0	13179.6	0.105	40	40
14679060.0	0.0	0.0	40	40
14724780.0	10250.8	0.08166666666666667	40	40
14724840.0	0.0	0.0	40	40
14762520.0	12761.2	0.10166666666666667	40	40
14762580.0	0.0	0.0	40	40
14765460.0	13598.000000000002	0.10833333333333334	40	40
14765520.0	0.0	0.0	40	40
14798700.0	13598.000000000002	0.10833333333333334	40	40
14798760.0	0.0	0.0	40	40
14800980.0	17154.399999999998	0.13666666666666666	40	40
14801040.0	0.0	0.0	40	40
14812560.0	23848.800000000003	0.19	40	40
14812620.0	0.0	0.0	40	40
14844960.0	19873.999999999996	0.15833333333333333	40	40
14845020.0	0.0	0.0	40	40
14846700.0	17154.399999999998	0.13666666666666666	40	40
14846760.0	0.0	0.0	40	40
14885640.0	16945.2	0.135	40	40
14885700.0	0.0	0.0	40	40
14885940.0	17154.399999999998	0.13666666666666666	40	40
14886000.0	0.0	0.0	40	40
14887740.0	19664.8	0.15666666666666668	40	40
14887800.0	0.0	0.0	40	40
14935200.0	15480.8	0.12333333333333334	40	40
14935260.0	0.0	0.0	40	40
14949060.0	19664.8	0.15666666666666668	40	40
14949120.0	0.0	0.0	40	40
14961780.0	19873.999999999996	0.15833333333333333	40	40
14961840.0	0.0	0.0	40	40
14975640.0	20292.399999999998	0.16166666666666665	40	40
14975700.0	0.0	0.0	40	40
14975760.0	21965.999999999996	0.175	40	40
14975820.0	0.0	0.0	40	40
14978280.0	9832.4	0.07833333333333334	40	40
14978340.0	0.0	0.0	40	40
15009840.0	21547.6	0.17166666666666666	40	40
15009900.0	0.0	0.0	40	40
15022920.0	12133.6	0.09666666666666666	40	40
15022980.0	0.0	0.0	40	40
15029880.0	16108.399999999998	0.12833333333333333	40	40
15029940.0	0.0	0.0	40	40
15058740.0	8786.400000000001	0.07	40	40
15058800.0	0.0	0.0	40	40
15059040.0	17991.2	0.14333333333333334	40	40
15059100.0	0.0	0.0	40	40
15061560.0	14434.800000000001	0.115	40	40
15061620.0	0.0	0.0	40	40
15064740.0	11087.599999999999	0.08833333333333333	40	40
15064860.0	0.0	0.0	40	40
15115140.0	20919.999999999996	0.16666666666666666	40	40
15115200.0	0.0	0.0	40	40
15144060.0	16526.8	0.13166666666666665	40	40
15144120.0	0.0	0.0	40	40
15144840.0	16736.0	0.13333333333333333	40	40
15144900.0	0.0	0.0	40	40
15146220.0	14016.4	0.11166666666666666	40	40
15146280.0	0.0	0.0	40	40
15159780.0	17154.399999999998	0.13666666666666666	40	40
15159840.0	0.0	0.0	40	40
15160320.0	15271.6	0.12166666666666667	40	40
15160380.0	0.0	0.0	40	40
15168720.0	20292.399999999998	0.16166666666666665	40	40
15168780.0	0.0	0.0	40	40
15185640.0	15271.6	0.12166666666666667	40	40
15185700.0	0.0	0.0	40	40
15186120.0	16108.399999999998	0.12833333333333333	40	40
15186180.0	0.0	0.0	40	40
15192840.0	17572.800000000003	0.14	40	40
15192900.0	0.0	0.0	40	40
15230160.0	14225.6	0.11333333333333333	40	40
15230220.0	0.0	0.0	40	40
15273240.0	20501.6	0.16333333333333333	40	40
15273300.0	0.0	0.0	40	40
15280740.0	16108.399999999998	0.12833333333333333	40	40
15280800.0	0.0	0.0	40	40
15281040.0	19873.999999999996	0.15833333333333333	40	40
15281100.0	0.0	0.0	40	40
15284340.0	20292.399999999998	0.16166666666666665	40	40
15284400.0	0.0	0.0	40	40
15326700.0	23639.6	0.18833333333333332	40	40
15326760.0	0.0	0.0	40	40
15327660.0	16108.399999999998	0.12833333333333333	40	40
15327720.0	0.0	0.0	40	40
15345000.0	8786.400000000001	0.07	40	40
15345060.0	0.0	0.0	40	40
15361920.0	10459.999999999998	0.08333333333333333	40	40
15361980.0	0.0	0.0	40	40
15362640.0	14853.2	0.11833333333333333	40	40
15362700.0	0.0	0.0	40	40
15373020.0	13179.6	0.105	40	40
15373080.0	0.0	0.0	40	40
15397980.0	11296.8	0.09	40	40
15398040.0	0.0	0.0	40	40
15440940.0	23221.199999999997	0.185	40	40
15441000.0	0.0	0.0	40	40
15452520.0	21965.999999999996	0.175	40	40
15452580.0	0.0	0.0	40	40
15489420.0	24894.800000000003	0.19833333333333333	40	40
15489480.0	0.0	0.0	40	40
15491220.0	22175.199999999997	0.17666666666666667	40	40
15491280.0	0.0	0.0	40	40
15492600.0	24685.6	0.19666666666666666	40	40
15492660.0	0.0	0.0	40	40
15515340.0	17572.800000000003	0.14	40	40
15515400.0	0.0	0.0	40	40
15536760.0	12342.8	0.09833333333333333	40	40
15536820.0	0.0	0.0	40	40
15542940.0	24267.2	0.19333333333333333	40	40
15543000.0	0.0	0.0	40	40
15587520.0	12970.4	0.10333333333333333	40	40
15587580.0	0.0	0.0	40	40
15608520.0	14225.6	0.11333333333333333	40	40
15608580.0	0.0	0.0	40	40
15609780.0	19037.2	0.15166666666666667	40	40
15609840.0	0.0	0.0	40	40
15612660.0	15271.6	0.12166666666666667	40	40
15612720.0	0.0	0.0	40	40
15625920.0	14225.6	0.11333333333333333	40	40
15625980.0	0.0	0.0	40	40
15633120.0	18618.8	0.14833333333333334	40	40
15633180.0	0.0	0.0	40	40
15665580.0	9623.199999999999	0.07666666666666666	40	40
15665640.0	0.0	0.0	40	40
15667080.0	19037.2	0.15166666666666667	40	40
15667140.0	0.0	0.0	40	40
15672420.0	21756.8	0.17333333333333334	40	40
15672480.0	0.0	0.0	40	40
15675360.0	22175.199999999997	0.17666666666666667	40	40
15675420.0	0.0	0.0	40	40
15678000.0	18409.6	0.14666666666666667	40	40
15678060.0	0.0	0.0	40	40
15712440.0	20919.999999999996	0.16666666666666666	40	40
15712500.0	0.0	0.0	40	40
15749400.0	19037.2	0.15166666666666667	40	40
15749460.0	0.0	0.0	40	40
15750720.0	19664.8	0.15666666666666668	40	40
15750780.0	0.0	0.0	40	40
15751620.0	18618.8	0.14833333333333334	40	40
15751680.0	0.0	0.0	40	40
15791880.0	24894.800000000003	0.19833333333333333	40	40
15791940.0	0.0	0.0	40	40
15798360.0	15271.6	0.12166666666666667	40	40
15798420.0	0.0	0.0	40	40
15836940.0	16317.600000000002	0.13	40	40
15837000.0	0.0	0.0	40	40
15885240.0	17572.800000000003	0.14	40	40
15885300.0	0.0	0.0	40	40
15924840.0	21756.8	0.17333333333333334	40	40
15924900.0	0.0	0.0	40	40
15930840.0	15062.4	0.12	40	40
15930900.0	0.0	0.0	40	40
15944220.0	18409.6	0.14666666666666667	40	40
15944280.0	0.0	0.0	40	40
15974940.0	16945.2	0.135	40	40
15975000.0	0.0	0.0	40	40
15976500.0	17572.800000000003	0.14	40	40
15976560.0	0.0	0.0	40	40
